user_id,install_date
 s_10154598771401825 ,2017-07-05 16:25:14+0000
 s_10154598967785544 ,2017-06-10 22:11:41+0000
 s_10154599236997462 ,2017-06-10 21:14:25+0000
 s_10154600048891179 ,2017-06-11 21:30:02+0000
 s_10154600063158483 ,2017-06-10 22:29:16+0000
 s_10154600072661905 ,2017-06-23 13:47:32+0000
 s_10154600137768344 ,2017-06-08 23:31:04+0000
 s_10154600300903251 ,2017-06-06 02:42:51+0000
 s_10154601060393941 ,2017-06-22 20:58:09+0000
 s_10154601104416623 ,2017-06-08 08:39:13+0000
 s_10154601431078483 ,2017-06-11 07:28:18+0000
 s_10154601556063085 ,2017-06-08 12:02:46+0000
 s_10154601793700887 ,2017-06-26 15:30:21+0000
 s_10154602847282555 ,2017-06-12 12:01:06+0000
 s_10154602986023091 ,2017-06-10 16:56:50+0000
 s_10154603250246172 ,2017-06-06 19:58:06+0000
   s_101546033793856 ,2017-06-14 07:54:38+0000
 s_10154603796121127 ,2017-06-09 00:43:15+0000
 s_10154604125976186 ,2017-06-14 16:35:41+0000
 s_10154604310787711 ,2017-06-06 04:35:24+0000
 s_10154604593998512 ,2017-06-17 13:13:09+0000
 s_10154604666118731 ,2017-06-05 17:03:57+0000
 s_10154604999893207 ,2017-06-06 22:59:30+0000
 s_10154606138166825 ,2017-07-08 06:31:48+0000
 s_10154606544454599 ,2017-06-10 14:15:39+0000
 s_10154606945539599 ,2017-06-10 17:32:55+0000
 s_10154607127723062 ,2017-06-14 06:20:37+0000
 s_10154607443507826 ,2017-06-26 11:11:51+0000
 s_10154608217668016 ,2017-06-11 03:06:05+0000
 s_10154608480045544 ,2017-06-14 06:36:22+0000
 s_10154608928368461 ,2017-06-07 01:16:22+0000
 s_10154609559151272 ,2017-06-14 07:33:38+0000
 s_10154609860927327 ,2017-07-17 06:24:11+0000
 s_10154610269529599 ,2017-06-11 21:04:27+0000
 s_10154611033741088 ,2017-06-10 16:45:19+0000
 s_10154611350362011 ,2017-06-12 12:34:28+0000
 s_10154611948396611 ,2017-07-04 21:56:13+0000
 s_10154612703857621 ,2017-06-09 05:40:36+0000
 s_10154614592058931 ,2017-07-08 04:56:17+0000
 s_10154614645501451 ,2017-06-09 23:38:38+0000
 s_10154615130287267 ,2017-06-11 04:17:21+0000
 s_10154615637022758 ,2017-06-05 22:44:20+0000
 s_10154615663938059 ,2017-06-06 18:44:47+0000
 s_10154616568267014 ,2017-06-14 10:47:13+0000
 s_10154618007337113 ,2017-06-10 19:59:37+0000
 s_10154618037933892 ,2017-06-17 20:51:51+0000
 s_10154618528508085 ,2017-06-14 05:43:23+0000
 s_10154618813608457 ,2017-06-10 02:28:51+0000
 s_10154619989816570 ,2017-06-13 10:49:47+0000
 s_10154620855073218 ,2017-06-06 06:39:05+0000
 s_10154621704862989 ,2017-06-10 03:31:07+0000
 s_10154621798902078 ,2017-06-09 16:14:15+0000
 s_10154621859036409 ,2017-06-09 05:42:52+0000
 s_10154623138231409 ,2017-06-09 17:41:34+0000
 s_10154623399163302 ,2017-06-11 00:48:02+0000
 s_10154623619615222 ,2017-06-10 20:15:55+0000
 s_10154623631728862 ,2017-06-14 14:34:20+0000
 s_10154624150709327 ,2017-06-19 15:44:20+0000
 s_10154624205996451 ,2017-06-13 04:28:08+0000
 s_10154624458366596 ,2017-06-14 16:55:35+0000
 s_10154624725861304 ,2017-06-11 22:40:42+0000
 s_10154624754093365 ,2017-06-12 20:39:11+0000
 s_10154625291523148 ,2017-06-12 04:10:09+0000
 s_10154625430800980 ,2017-06-10 21:23:27+0000
 s_10154626019671444 ,2017-06-09 23:29:42+0000
 s_10154626231328837 ,2017-06-11 21:52:38+0000
 s_10154626318063365 ,2017-06-13 09:32:02+0000
 s_10154627116033837 ,2017-06-12 05:05:22+0000
 s_10154627250106027 ,2017-06-26 22:30:30+0000
 s_10154627374267393 ,2017-06-09 14:41:41+0000
 s_10154627658014053 ,2017-06-06 06:58:00+0000
 s_10154627948884822 ,2017-06-28 03:45:18+0000
 s_10154628376972322 ,2017-06-09 18:00:57+0000
 s_10154629463860814 ,2017-06-10 02:27:19+0000
 s_10154629480367992 ,2017-06-14 10:10:23+0000
 s_10154629719952113 ,2017-06-14 13:58:24+0000
 s_10154630137608022 ,2017-06-09 11:14:10+0000
 s_10154630141285869 ,2017-06-09 21:21:33+0000
 s_10154630486488779 ,2017-06-14 19:38:54+0000
 s_10154630501873161 ,2017-06-10 19:36:33+0000
 s_10154630917637393 ,2017-06-10 19:55:30+0000
 s_10154631137917548 ,2017-06-11 09:12:24+0000
 s_10154632032071615 ,2017-07-08 17:56:14+0000
 s_10154632146023365 ,2017-06-15 08:32:54+0000
 s_10154632836721728 ,2017-06-10 14:11:51+0000
 s_10154633051251716 ,2017-06-26 08:07:41+0000
 s_10154633140137912 ,2017-07-04 17:09:33+0000
 s_10154633247486767 ,2017-07-07 08:48:49+0000
 s_10154633298003513 ,2017-06-10 04:16:22+0000
 s_10154634447615095 ,2017-06-19 16:21:56+0000
 s_10154634662759562 ,2017-06-09 19:26:12+0000
 s_10154635372367548 ,2017-06-12 23:57:19+0000
 s_10154635463299118 ,2017-07-08 02:24:33+0000
 s_10154635589380866 ,2017-06-08 22:49:58+0000
 s_10154635884303715 ,2017-06-11 01:17:25+0000
 s_10154636359310060 ,2017-06-09 22:07:05+0000
 s_10154636572276200 ,2017-06-10 23:17:04+0000
 s_10154636655002592 ,2017-06-11 07:54:54+0000
 s_10154636675051409 ,2017-06-27 06:17:36+0000
 s_10154636806028176 ,2017-06-09 20:43:03+0000
 s_10154637024308342 ,2017-06-11 00:05:58+0000
 s_10154637145587816 ,2017-06-10 00:29:54+0000
 s_10154637190437879 ,2017-06-06 01:26:15+0000
 s_10154637242576024 ,2017-06-27 02:56:21+0000
 s_10154638841898093 ,2017-06-26 20:03:49+0000
 s_10154639095036378 ,2017-06-09 02:04:58+0000
 s_10154639207618483 ,2017-06-23 21:14:33+0000
 s_10154639384876485 ,2017-06-09 19:41:18+0000
 s_10154639483437644 ,2017-06-13 06:13:19+0000
 s_10154639521232393 ,2017-06-13 20:07:43+0000
 s_10154641063568513 ,2017-06-12 21:17:49+0000
 s_10154641129511398 ,2017-06-14 04:25:22+0000
 s_10154641271646918 ,2017-06-11 02:57:24+0000
 s_10154641396196464 ,2017-06-06 19:17:23+0000
 s_10154641671656884 ,2017-06-10 18:03:43+0000
 s_10154643256665318 ,2017-06-05 16:30:00+0000
 s_10154643571967984 ,2017-06-05 16:21:22+0000
 s_10154644609945889 ,2017-06-23 04:04:58+0000
 s_10154645189330732 ,2017-06-11 12:57:51+0000
 s_10154645682773663 ,2017-06-10 01:07:51+0000
 s_10154645716959352 ,2017-06-05 18:36:42+0000
 s_10154646206831186 ,2017-06-28 09:00:16+0000
 s_10154646246697874 ,2017-06-24 08:15:14+0000
 s_10154646842783317 ,2017-06-10 02:04:50+0000
 s_10154646875607304 ,2017-06-11 13:40:05+0000
 s_10154646936672017 ,2017-06-05 19:39:10+0000
 s_10154647087780869 ,2017-06-15 01:33:59+0000
 s_10154647095607314 ,2017-06-09 20:55:28+0000
 s_10154647346018687 ,2017-06-24 21:39:45+0000
 s_10154647652306820 ,2017-07-10 23:32:30+0000
 s_10154647936723372 ,2017-06-16 19:18:25+0000
 s_10154648323386200 ,2017-06-14 21:44:21+0000
 s_10154648526602335 ,2017-06-10 06:33:07+0000
 s_10154648568375737 ,2017-06-11 11:06:39+0000
 s_10154649115483639 ,2017-07-08 23:39:36+0000
 s_10154649440436200 ,2017-06-15 06:24:38+0000
 s_10154649538801485 ,2017-06-13 06:21:59+0000
 s_10154649575887596 ,2017-06-13 04:28:18+0000
 s_10154649739565267 ,2017-06-13 00:05:43+0000
 s_10154649943843096 ,2017-06-05 19:07:22+0000
 s_10154650225052688 ,2017-06-10 14:02:56+0000
 s_10154650256454212 ,2017-06-27 12:37:51+0000
 s_10154651021764007 ,2017-07-09 07:12:59+0000
 s_10154651036697944 ,2017-06-13 02:26:33+0000
 s_10154651289327833 ,2017-06-07 12:53:27+0000
 s_10154651816386188 ,2017-06-11 23:30:23+0000
 s_10154652336802960 ,2017-06-08 15:50:33+0000
 s_10154652626802129 ,2017-06-10 21:58:56+0000
 s_10154652809543127 ,2017-06-11 23:32:41+0000
 s_10154652911308511 ,2017-06-07 13:11:30+0000
 s_10154653363598388 ,2017-06-13 21:56:25+0000
 s_10154653699131918 ,2017-06-15 06:22:48+0000
 s_10154653889523635 ,2017-06-05 18:11:19+0000
 s_10154654027821884 ,2017-06-15 05:33:51+0000
 s_10154654064431172 ,2017-06-16 23:06:12+0000
 s_10154654107611914 ,2017-06-09 04:56:46+0000
 s_10154654166305983 ,2017-06-15 08:33:50+0000
 s_10154654181674072 ,2017-06-09 00:43:04+0000
 s_10154654218964290 ,2017-06-10 22:01:43+0000
 s_10154654225673587 ,2017-06-15 03:19:15+0000
 s_10154654489411659 ,2017-06-09 04:07:14+0000
 s_10154655001723499 ,2017-06-10 19:29:23+0000
 s_10154655123883041 ,2017-06-09 21:06:08+0000
 s_10154655317188671 ,2017-06-12 06:10:12+0000
 s_10154655322682025 ,2017-06-09 06:30:07+0000
 s_10154655792449109 ,2017-06-11 13:39:35+0000
 s_10154655947903807 ,2017-06-12 10:00:37+0000
 s_10154656136235418 ,2017-06-10 01:02:37+0000
 s_10154656433677895 ,2017-06-10 00:53:41+0000
 s_10154657025898027 ,2017-06-14 07:16:00+0000
 s_10154657047681717 ,2017-06-13 18:43:16+0000
 s_10154657144806226 ,2017-06-14 22:29:52+0000
 s_10154657509406938 ,2017-06-09 16:34:27+0000
 s_10154657698393499 ,2017-06-11 16:35:41+0000
 s_10154658038698577 ,2017-06-25 13:48:43+0000
 s_10154658646375905 ,2017-06-12 06:33:31+0000
 s_10154658997803873 ,2017-06-14 22:59:14+0000
 s_10154659092451989 ,2017-06-06 22:13:01+0000
 s_10154659140692919 ,2017-06-08 14:46:11+0000
 s_10154659179966226 ,2017-06-17 10:07:55+0000
 s_10154659352896167 ,2017-06-11 02:21:45+0000
 s_10154659504978344 ,2017-06-28 21:06:07+0000
 s_10154659705641966 ,2017-06-12 01:30:03+0000
 s_10154659824218201 ,2017-06-12 08:45:48+0000
 s_10154660215619103 ,2017-06-09 16:44:35+0000
 s_10154660642367467 ,2017-06-10 04:23:47+0000
 s_10154661115790994 ,2017-06-15 07:44:13+0000
 s_10154661367877960 ,2017-06-11 21:47:21+0000
 s_10154661652441914 ,2017-06-11 19:18:07+0000
 s_10154661692904646 ,2017-06-12 21:36:38+0000
 s_10154661824532816 ,2017-06-18 05:09:43+0000
 s_10154662086580686 ,2017-06-08 21:55:31+0000
 s_10154662295676464 ,2017-06-14 01:48:29+0000
 s_10154662898733907 ,2017-06-11 04:42:10+0000
 s_10154663481681938 ,2017-06-11 12:51:10+0000
 s_10154663839393992 ,2017-06-21 05:51:02+0000
 s_10154664388453348 ,2017-06-25 01:27:02+0000
 s_10154664495650885 ,2017-06-05 17:43:21+0000
 s_10154665278119103 ,2017-06-10 17:59:35+0000
 s_10154665745798651 ,2017-06-05 22:40:45+0000
 s_10154665895540897 ,2017-06-06 03:38:26+0000
 s_10154665948428359 ,2017-06-12 18:32:03+0000
 s_10154666719206662 ,2017-06-10 18:01:47+0000
 s_10154667431411943 ,2017-06-21 03:12:00+0000
 s_10154667908457568 ,2017-06-05 23:02:08+0000
 s_10154668110813201 ,2017-06-15 08:37:19+0000
 s_10154668158083297 ,2017-06-09 13:08:28+0000
 s_10154668434368008 ,2017-06-09 21:56:28+0000
 s_10154669311852322 ,2017-06-22 21:15:03+0000
 s_10154669424150686 ,2017-06-10 19:11:53+0000
 s_10154669528373778 ,2017-06-17 23:35:41+0000
 s_10154669764961167 ,2017-06-14 19:47:40+0000
 s_10154669871452517 ,2017-06-11 22:52:10+0000
 s_10154670005435418 ,2017-06-14 16:40:09+0000
 s_10154670326575773 ,2017-06-13 02:35:15+0000
 s_10154670783682393 ,2017-06-24 14:15:58+0000
 s_10154670804968059 ,2017-06-12 05:50:28+0000
 s_10154670883952963 ,2017-06-13 04:38:35+0000
 s_10154671752247215 ,2017-06-11 00:40:19+0000
 s_10154671941791659 ,2017-06-14 22:57:21+0000
 s_10154672217781762 ,2017-06-13 05:18:47+0000
 s_10154672593696662 ,2017-06-12 15:28:59+0000
 s_10154672749071732 ,2017-06-11 00:57:34+0000
 s_10154673777431439 ,2017-06-21 06:04:22+0000
 s_10154673962679849 ,2017-06-12 05:53:26+0000
 s_10154674191122467 ,2017-06-14 11:09:24+0000
 s_10154674298692503 ,2017-06-14 05:25:31+0000
 s_10154674358746989 ,2017-06-12 06:08:06+0000
 s_10154674755167467 ,2017-06-14 16:52:20+0000
 s_10154674980893034 ,2017-06-11 05:32:55+0000
 s_10154675223138067 ,2017-06-12 03:10:40+0000
 s_10154675634068193 ,2017-06-14 21:30:02+0000
 s_10154675881194503 ,2017-07-17 05:58:04+0000
 s_10154675941818441 ,2017-06-12 16:08:52+0000
 s_10154676006023803 ,2017-06-13 21:15:51+0000
 s_10154676150606696 ,2017-06-13 05:55:23+0000
 s_10154676221437671 ,2017-06-14 04:43:10+0000
 s_10154676892473994 ,2017-06-13 16:30:05+0000
 s_10154677343618310 ,2017-06-13 19:43:12+0000
 s_10154677873411305 ,2017-06-10 06:18:54+0000
 s_10154677906003870 ,2017-06-14 20:59:27+0000
 s_10154678072832205 ,2017-06-10 09:06:13+0000
 s_10154678100498752 ,2017-07-03 11:43:09+0000
 s_10154678392678603 ,2017-06-10 01:50:36+0000
 s_10154678836867654 ,2017-06-11 04:54:21+0000
 s_10154679009832555 ,2017-07-07 04:08:46+0000
 s_10154679152060886 ,2017-06-10 20:13:22+0000
 s_10154679403420784 ,2017-06-05 17:18:26+0000
 s_10154679521969013 ,2017-06-14 15:19:50+0000
 s_10154679748178441 ,2017-06-13 23:49:11+0000
 s_10154679919073297 ,2017-06-13 21:25:57+0000
 s_10154679961541629 ,2017-07-04 23:32:47+0000
 s_10154680335526094 ,2017-06-08 20:23:16+0000
  s_1015468101922498 ,2017-06-08 19:30:32+0000
 s_10154681033446137 ,2017-07-08 03:31:57+0000
 s_10154681152881769 ,2017-06-13 04:45:45+0000
 s_10154682140654149 ,2017-07-16 08:59:23+0000
 s_10154682615922864 ,2017-06-10 21:24:45+0000
 s_10154682714267717 ,2017-06-12 05:29:52+0000
 s_10154682782225959 ,2017-06-13 18:49:39+0000
 s_10154683306064613 ,2017-06-06 03:13:26+0000
 s_10154683415791715 ,2017-06-29 02:45:56+0000
 s_10154683843652957 ,2017-06-08 23:14:07+0000
 s_10154683986957215 ,2017-06-15 02:10:50+0000
 s_10154684194396699 ,2017-06-09 19:06:38+0000
 s_10154684761188181 ,2017-06-11 02:28:11+0000
 s_10154685100838404 ,2017-06-10 21:15:55+0000
 s_10154685165783181 ,2017-06-11 06:04:16+0000
 s_10154685788048004 ,2017-06-09 16:46:25+0000
 s_10154685804048074 ,2017-06-19 09:53:53+0000
 s_10154685933843402 ,2017-06-15 05:38:17+0000
 s_10154686020632475 ,2017-06-09 19:40:23+0000
 s_10154686349811463 ,2017-06-15 02:30:58+0000
 s_10154686649705592 ,2017-07-10 08:23:47+0000
 s_10154687060798634 ,2017-06-06 00:54:12+0000
 s_10154687534326305 ,2017-06-13 19:28:21+0000
 s_10154687728228848 ,2017-06-28 14:47:45+0000
 s_10154687781327475 ,2017-06-10 08:00:47+0000
 s_10154687795358997 ,2017-06-15 11:08:12+0000
 s_10154688514406234 ,2017-06-16 22:57:27+0000
 s_10154688928619607 ,2017-06-13 05:22:12+0000
 s_10154688948889858 ,2017-07-06 23:37:55+0000
 s_10154689561511824 ,2017-06-11 07:19:19+0000
 s_10154689804952934 ,2017-06-09 00:43:51+0000
 s_10154690348763527 ,2017-06-10 18:00:58+0000
 s_10154690505693404 ,2017-06-12 15:05:33+0000
 s_10154690647964607 ,2017-06-13 22:20:03+0000
 s_10154691058622467 ,2017-06-20 07:47:07+0000
 s_10154691188853907 ,2017-06-20 19:26:16+0000
 s_10154691415863853 ,2017-06-06 04:33:35+0000
 s_10154691723866051 ,2017-06-05 16:53:29+0000
 s_10154691771832400 ,2017-06-06 21:30:24+0000
 s_10154691954422897 ,2017-06-09 01:44:58+0000
 s_10154692140301868 ,2017-06-09 09:55:28+0000
 s_10154692163382123 ,2017-06-05 16:36:13+0000
 s_10154692550204067 ,2017-06-14 05:14:18+0000
 s_10154692941495794 ,2017-06-10 19:33:07+0000
 s_10154693268977151 ,2017-06-08 17:22:17+0000
 s_10154693653027039 ,2017-06-09 01:14:33+0000
 s_10154693694583657 ,2017-06-09 19:53:03+0000
 s_10154693859269067 ,2017-06-14 17:39:24+0000
 s_10154693902566964 ,2017-06-13 16:30:52+0000
 s_10154694527074219 ,2017-06-15 08:15:32+0000
 s_10154694537051794 ,2017-06-10 16:38:52+0000
 s_10154694544397957 ,2017-06-12 09:03:57+0000
 s_10154694893208871 ,2017-07-03 03:14:43+0000
 s_10154695327218634 ,2017-06-08 19:51:42+0000
 s_10154695764725949 ,2017-06-21 03:36:47+0000
 s_10154696115623004 ,2017-06-12 17:41:56+0000
 s_10154696385768884 ,2017-06-07 03:14:00+0000
 s_10154696833109794 ,2017-06-07 02:22:41+0000
 s_10154697234263743 ,2017-06-27 03:16:18+0000
 s_10154697347609157 ,2017-06-12 22:27:38+0000
 s_10154697438521824 ,2017-06-14 07:52:42+0000
 s_10154697855888963 ,2017-06-10 19:54:40+0000
 s_10154698334518893 ,2017-06-13 17:43:38+0000
 s_10154698561876314 ,2017-06-08 16:43:57+0000
 s_10154698565383450 ,2017-06-12 09:57:23+0000
 s_10154699269168596 ,2017-06-13 03:45:40+0000
 s_10154700230695878 ,2017-06-13 23:05:35+0000
 s_10154700359062666 ,2017-06-09 00:27:59+0000
 s_10154700445962666 ,2017-06-09 00:59:01+0000
 s_10154700584317219 ,2017-06-07 04:42:54+0000
 s_10154700844927113 ,2017-07-06 18:35:26+0000
 s_10154700898692957 ,2017-06-14 13:05:00+0000
 s_10154701628392005 ,2017-06-12 05:41:05+0000
 s_10154702112442336 ,2017-06-10 04:44:36+0000
 s_10154702670770687 ,2017-06-11 06:50:40+0000
 s_10154702726851593 ,2017-06-14 16:56:57+0000
 s_10154702803728424 ,2017-06-14 02:50:31+0000
 s_10154703046320753 ,2017-06-11 05:12:02+0000
 s_10154703154944247 ,2017-06-05 23:11:48+0000
 s_10154703681269157 ,2017-06-14 23:27:31+0000
 s_10154703847183785 ,2017-06-11 00:27:00+0000
 s_10154703904394646 ,2017-06-27 10:01:45+0000
 s_10154704037485835 ,2017-06-14 17:45:13+0000
 s_10154704774178692 ,2017-07-01 23:59:35+0000
 s_10154705473258424 ,2017-06-15 00:31:19+0000
 s_10154705836378424 ,2017-06-15 03:48:53+0000
 s_10154705866418177 ,2017-06-09 10:17:47+0000
 s_10154706159557749 ,2017-06-09 20:26:17+0000
 s_10154706166507955 ,2017-06-05 20:13:46+0000
 s_10154706221388634 ,2017-06-12 15:37:18+0000
 s_10154706443701033 ,2017-06-14 04:51:45+0000
 s_10154706445197336 ,2017-06-11 20:05:50+0000
 s_10154706546330687 ,2017-06-12 07:37:01+0000
 s_10154706719985998 ,2017-06-13 03:28:25+0000
 s_10154707474757919 ,2017-06-25 21:00:05+0000
 s_10154707571818017 ,2017-06-28 01:05:29+0000
 s_10154707692191864 ,2017-06-12 19:05:06+0000
 s_10154708516401365 ,2017-06-09 16:19:16+0000
 s_10154709255150677 ,2017-06-13 02:33:27+0000
 s_10154709260317219 ,2017-06-10 04:14:41+0000
 s_10154709262803106 ,2017-06-14 04:42:53+0000
 s_10154710098115415 ,2017-06-05 19:31:29+0000
 s_10154710285199332 ,2017-07-10 15:07:14+0000
 s_10154711248753946 ,2017-06-13 08:19:31+0000
 s_10154711347057686 ,2017-06-14 06:47:33+0000
 s_10154711575033325 ,2017-06-09 18:29:27+0000
 s_10154711863666731 ,2017-06-28 05:47:24+0000
 s_10154712166242916 ,2017-06-09 19:41:36+0000
 s_10154712783370998 ,2017-06-15 06:32:45+0000
 s_10154712816188951 ,2017-06-14 03:30:52+0000
 s_10154712991117061 ,2017-06-14 21:19:36+0000
 s_10154713146383577 ,2017-06-11 06:36:55+0000
 s_10154713651738207 ,2017-06-07 15:18:53+0000
 s_10154714614177749 ,2017-06-12 15:02:39+0000
 s_10154714799851045 ,2017-06-09 12:25:39+0000
 s_10154715204836864 ,2017-06-15 01:45:13+0000
 s_10154715670761365 ,2017-06-12 04:25:37+0000
 s_10154716494503437 ,2017-06-09 20:59:10+0000
 s_10154716894878731 ,2017-06-06 01:02:13+0000
 s_10154717133432219 ,2017-06-13 02:17:51+0000
 s_10154717471411446 ,2017-06-11 06:43:21+0000
 s_10154717554444021 ,2017-06-13 04:51:02+0000
 s_10154717662786569 ,2017-07-06 19:05:20+0000
 s_10154717843063100 ,2017-06-09 12:00:17+0000
 s_10154718008166274 ,2017-06-14 05:15:50+0000
 s_10154718169446314 ,2017-06-15 01:41:02+0000
 s_10154718731337379 ,2017-06-11 21:04:25+0000
 s_10154718836166570 ,2017-07-12 21:06:19+0000
 s_10154718973160950 ,2017-06-10 22:44:13+0000
 s_10154719521282939 ,2017-06-11 16:41:02+0000
 s_10154719638391275 ,2017-06-08 19:38:22+0000
 s_10154719689358660 ,2017-06-10 23:50:22+0000
 s_10154719863133366 ,2017-06-12 02:36:55+0000
 s_10154719926712219 ,2017-06-14 00:29:56+0000
 s_10154720052446395 ,2017-06-10 00:04:10+0000
 s_10154720245487749 ,2017-06-14 12:04:04+0000
 s_10154721024938100 ,2017-06-10 07:57:31+0000
 s_10154722426984537 ,2017-06-13 15:57:26+0000
 s_10154722655056242 ,2017-06-07 15:06:42+0000
 s_10154722683348526 ,2017-06-11 11:29:12+0000
 s_10154722775467685 ,2017-06-09 02:06:01+0000
 s_10154723857283506 ,2017-06-10 00:01:18+0000
 s_10154724089891647 ,2017-06-09 22:24:17+0000
 s_10154724733020056 ,2017-07-03 18:17:16+0000
 s_10154724781308450 ,2017-06-21 05:43:52+0000
 s_10154725017383325 ,2017-06-14 08:27:51+0000
 s_10154725497182078 ,2017-07-12 05:34:12+0000
 s_10154725670573602 ,2017-06-14 10:55:39+0000
 s_10154726177233321 ,2017-07-06 22:29:16+0000
 s_10154726370408616 ,2017-07-05 14:59:21+0000
 s_10154727022498437 ,2017-06-13 03:37:37+0000
 s_10154727699463301 ,2017-06-14 08:55:37+0000
 s_10154728305562507 ,2017-06-14 01:18:07+0000
 s_10154728545782951 ,2017-06-10 11:59:54+0000
 s_10154728552522951 ,2017-06-10 12:03:26+0000
 s_10154729052500745 ,2017-06-10 21:31:23+0000
 s_10154729218780745 ,2017-06-10 22:19:18+0000
 s_10154729526812914 ,2017-06-09 05:15:12+0000
 s_10154729552324639 ,2017-06-13 21:27:42+0000
 s_10154730312873105 ,2017-06-12 00:50:47+0000
 s_10154731378516267 ,2017-06-05 19:15:18+0000
 s_10154731383087666 ,2017-06-19 07:08:29+0000
 s_10154731714323123 ,2017-06-11 05:49:37+0000
 s_10154731951198650 ,2017-06-06 21:47:08+0000
 s_10154733031681545 ,2017-06-13 01:25:44+0000
 s_10154733831751482 ,2017-06-12 21:52:37+0000
 s_10154733884003652 ,2017-06-08 22:18:39+0000
 s_10154734454558235 ,2017-06-15 00:51:28+0000
 s_10154734639307896 ,2017-06-11 20:13:29+0000
 s_10154734748480773 ,2017-06-13 01:55:38+0000
 s_10154734996253789 ,2017-06-26 03:09:21+0000
 s_10154735080392227 ,2017-07-15 20:40:47+0000
 s_10154735710293460 ,2017-06-05 18:19:28+0000
 s_10154736280243014 ,2017-06-15 06:46:49+0000
 s_10154736751326275 ,2017-06-14 16:11:29+0000
 s_10154737123608123 ,2017-06-13 04:27:22+0000
 s_10154737561077123 ,2017-06-16 07:01:57+0000
 s_10154737579578505 ,2017-06-11 23:03:19+0000
 s_10154737908886482 ,2017-06-14 03:30:14+0000
 s_10154738119958753 ,2017-06-07 01:10:46+0000
 s_10154738142858367 ,2017-06-08 19:38:42+0000
 s_10154738221441915 ,2017-06-25 13:48:22+0000
 s_10154739026718505 ,2017-06-12 11:01:12+0000
 s_10154739082303932 ,2017-06-11 06:34:00+0000
 s_10154739466924077 ,2017-06-09 14:13:21+0000
 s_10154739733282883 ,2017-06-12 20:08:11+0000
 s_10154741336513927 ,2017-06-20 13:59:07+0000
 s_10154741867812986 ,2017-06-12 05:31:52+0000
 s_10154742861060208 ,2017-06-11 14:21:03+0000
 s_10154743481825318 ,2017-07-09 15:19:57+0000
 s_10154743632166185 ,2017-06-05 20:18:41+0000
 s_10154743816631243 ,2017-06-09 00:47:46+0000
 s_10154743910943509 ,2017-06-07 04:57:27+0000
 s_10154744085673551 ,2017-06-15 08:00:56+0000
 s_10154744752797559 ,2017-07-03 03:22:18+0000
 s_10154745980321801 ,2017-06-14 03:48:50+0000
 s_10154746276629412 ,2017-06-05 21:14:03+0000
 s_10154746516523131 ,2017-06-14 11:53:19+0000
 s_10154746870198994 ,2017-07-05 19:22:11+0000
 s_10154746977444678 ,2017-06-27 02:28:54+0000
 s_10154747048567602 ,2017-06-15 02:46:16+0000
 s_10154747262041229 ,2017-06-10 20:15:21+0000
 s_10154747373744081 ,2017-06-22 19:16:03+0000
 s_10154747723086313 ,2017-06-18 08:26:52+0000
 s_10154747735207986 ,2017-06-14 01:31:04+0000
 s_10154747969515897 ,2017-06-15 02:36:28+0000
 s_10154748041961375 ,2017-06-15 05:12:25+0000
 s_10154748322243425 ,2017-06-09 14:00:41+0000
 s_10154748839431229 ,2017-06-11 07:45:32+0000
 s_10154748857778753 ,2017-06-10 19:25:09+0000
 s_10154748872252183 ,2017-06-08 15:21:17+0000
 s_10154749310913099 ,2017-06-09 19:41:12+0000
 s_10154749949091295 ,2017-06-11 19:20:01+0000
 s_10154750097362921 ,2017-06-08 13:57:16+0000
 s_10154750617453174 ,2017-06-12 05:26:26+0000
 s_10154750826313246 ,2017-06-06 18:52:58+0000
 s_10154751183941469 ,2017-06-09 19:36:54+0000
 s_10154751222280326 ,2017-06-05 21:51:49+0000
 s_10154751289863990 ,2017-06-10 02:08:55+0000
 s_10154751347631687 ,2017-06-14 04:53:31+0000
 s_10154751487112613 ,2017-06-10 01:32:19+0000
 s_10154751892228201 ,2017-07-12 16:29:21+0000
 s_10154751957997843 ,2017-06-11 05:21:19+0000
 s_10154752697502712 ,2017-06-11 11:17:21+0000
 s_10154752983885885 ,2017-06-08 07:50:56+0000
 s_10154753189613087 ,2017-06-10 22:05:50+0000
 s_10154753493865847 ,2017-06-10 21:05:07+0000
 s_10154753715933358 ,2017-06-11 10:43:41+0000
 s_10154753980720017 ,2017-06-13 00:25:20+0000
 s_10154754309893214 ,2017-06-13 19:21:06+0000
 s_10154755078016172 ,2017-06-25 22:56:21+0000
 s_10154755159378129 ,2017-06-12 19:01:25+0000
 s_10154755382654405 ,2017-06-15 20:33:53+0000
 s_10154755533107399 ,2017-06-13 08:12:39+0000
 s_10154755626587149 ,2017-06-11 19:24:11+0000
 s_10154755668123207 ,2017-06-08 22:04:29+0000
 s_10154755987244352 ,2017-06-23 13:26:41+0000
 s_10154756164546295 ,2017-06-13 21:36:48+0000
 s_10154756560712217 ,2017-06-09 15:18:09+0000
 s_10154756565880017 ,2017-06-13 19:57:54+0000
 s_10154756851401325 ,2017-06-06 20:35:31+0000
 s_10154756874587099 ,2017-06-09 07:43:43+0000
 s_10154757204519639 ,2017-06-22 22:32:01+0000
 s_10154757326636381 ,2017-07-15 16:43:43+0000
 s_10154757717825469 ,2017-06-05 22:38:13+0000
 s_10154757785188367 ,2017-06-15 10:53:33+0000
